TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,145,SURVIVED,none
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,146,KILLED,ds.TabelaTest27.testInsereFullTable(ds.TabelaTest27)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,147,KILLED,ds.TabelaTest11.testInsere(ds.TabelaTest11)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,146,KILLED,ds.TabelaTest0.testPesquisa(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,147,SURVIVED,none
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,binaria,170,SURVIVED,none
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,binaria,174,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,binaria,166,KILLED,ds.TabelaTest13.testBinaria(ds.TabelaTest13)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,binaria,167,KILLED,ds.TabelaTest25.testBinaria(ds.TabelaTest25)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,binaria,169,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,binaria,171,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,binaria,173,KILLED,ds.TabelaTest11.testBinaria(ds.TabelaTest11)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,binaria,178,KILLED,ds.TabelaTest9.testBinaria(ds.TabelaTest9)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,binaria,169,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,binaria,169,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,binaria,171,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,binaria,173,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,binaria,165,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,binaria,170,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,binaria,174,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,binaria,174,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,binaria,175,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,binaria,170,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,binaria,174,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator,binaria,175,KILLED,ds.TabelaTest9.testBinaria(ds.TabelaTest9)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator,binaria,176,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,binaria,165,KILLED,ds.TabelaTest13.testBinaria(ds.TabelaTest13)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,binaria,174,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,binaria,175,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,binaria,165,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,binaria,174,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,binaria,175,KILLED,ds.TabelaTest9.testBinaria(ds.TabelaTest9)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,binaria,170,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,binaria,174,KILLED,ds.TabelaTest9.testBinaria(ds.TabelaTest9)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,binaria,170,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,binaria,174,KILLED,ds.TabelaTest21.testBinaria(ds.TabelaTest21)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,binaria,166,KILLED,ds.TabelaTest13.testBinaria(ds.TabelaTest13)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,binaria,176,KILLED,ds.TabelaTest0.testBinariaChaveExists(ds.TabelaTest0)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,binaria,178,KILLED,ds.TabelaTest9.testBinaria(ds.TabelaTest9)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,insere,160,KILLED,ds.TabelaTest27.testInsereFullTable(ds.TabelaTest27)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,insere,159,KILLED,ds.TabelaTest27.testInsereFullTable(ds.TabelaTest27)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,insere,161,KILLED,ds.TabelaTest11.testInsere(ds.TabelaTest11)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,insere,159,KILLED,ds.TabelaTest27.testInsereFullTable(ds.TabelaTest27)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,insere,161,KILLED,ds.TabelaTest11.testInsere(ds.TabelaTest11)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,insere,159,KILLED,ds.TabelaTest11.testInsere(ds.TabelaTest11)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE,insere,159,KILLED,ds.TabelaTest27.testInsereFullTable(ds.TabelaTest27)
TabelaTest16.java,ds.Tabela,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF,insere,159,KILLED,ds.TabelaTest11.testInsere(ds.TabelaTest11)
